Account Fax,Account ID,Account Name,Account Number,Account Rating,Account Site,Account Type,Application,Billing City,Billing Country,Billing Geocode Accuracy,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Domain Mapping,Industry,Industry(2),Is Demo Center,Jigsaw Company ID,Last Activity,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Sync Date,Last Sync Status,Last Viewed Date,Lead Type,Life Science KeyAccount,Master Record ID,NetSuite Billing Country,NetSuite Customer ID,Notes,Owner ID,Ownership,Parent Account ID,Record Type ID,Reference Customer,Region,Shipping City,Shipping Country,Shipping Geocode Accuracy,Shipping State/Province,Shipping Zip/Postal Code,SIC Code,System Modstamp,Ticker Symbol,Zendesk Organization,Zendesk Organization Id,Zendesk OutofSync,Zendesk Result,Annual Revenue,Billing Latitude,Billing Longitude,Employees,Shipping Latitude,Shipping Longitude
,0013100001eo2nwAAA,Nonummy Ac Feugiat Company,,,,Prospect,Laboratory,Pasadena,USA,,TX,FALSE,00531000007MUoEAAW,2/24/2016 13:34,FALSE,FALSE,,Telecommunications,,FALSE,,2/24/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eo2nrAAA,0125A000001NaCJQA0,,,Pasadena,USA,,TX,77502,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001eo3U7AAI,Nonummy Ac Feugiat Company,,,,Customer,All Hazards,Charleston,UNITED STATES,,SC,FALSE,00531000007KAsvAAG,2/24/2016 14:59,FALSE,FALSE,,Telecommunications,,FALSE,,6/8/2021,00531000007KAsvAAG,12/23/2020 18:29,,,,,,FALSE,,,,,00531000007KAsvAAG,,,0125A000001NaCTQA0,,,Charleston,UNITED STATES,,SC,,,6/29/2021 20:27,,,,FALSE,,,,,,,
--,0013100001eo6iZAAQ,Nonummy Ac Feugiat Company,,Warm,,Customer,Other,Bothell,UNITED STATES,,WA,FALSE,00531000007M2hjAAC,2/24/2016 20:03,FALSE,FALSE,,Telecommunications,,FALSE,,6/7/2021,0055A00000BNXCfQAP,3/18/2021 18:39,,,,,Potential Customer,FALSE,,,,,0055A00000Bd0KeQAJ,,,0125A000001NaCOQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eo7KyAAI,Nonummy Ac Feugiat Company,,Cold,,Customer,All Hazards,Quincy,UNITED STATES,,MA,FALSE,00531000007KAsvAAG,2/24/2016 21:18,FALSE,FALSE,,Telecommunications,,FALSE,,6/8/2021,0055A00000BclF5QAJ,4/16/2021 14:17,,,,,Potential Customer,FALSE,,,,,00531000007KAsvAAG,,,0125A000001NaCTQA0,,,Quincy,UNITED STATES,,MA,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoCkhAAE,Nonummy Ac Feugiat Company,,,,,Laboratory,Mapleton,USA,,IL,FALSE,00531000007MUoEAAW,2/25/2016 14:16,FALSE,FALSE,,Telecommunications,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoCmnAAE,Nonummy Ac Feugiat Company,,,,Prospect,Laboratory,Mapleton,USA,,IL,FALSE,00531000007MUoEAAW,2/25/2016 14:20,FALSE,FALSE,,Telecommunications,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoCkhAAE,0125A000001NaCJQA0,,,Mapleton,USA,,IL,61547,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001eoCq6AAE,Luctus Incorporated,,,,Customer,All Hazards,Anniston,UNITED STATES,,AL,FALSE,00531000007KAsvAAG,2/25/2016 14:24,FALSE,FALSE,,Transportation,,FALSE,,6/8/2021,00531000007MUoEAAW,11/25/2020 15:31,,,,,,FALSE,,,,,00531000007KAsvAAG,,,0125A000001NaCTQA0,,,Anniston,UNITED STATES,,AL,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoD3PAAU,Luctus Incorporated,,,,,Laboratory,Clint,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 14:51,FALSE,FALSE,,Transportation,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoD4NAAU,Luctus Incorporated,,,,Prospect,Laboratory,Clint,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 14:53,FALSE,FALSE,,Transportation,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoD3PAAU,0125A000001NaCJQA0,,,Clint,USA,,TX,79836,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001eoD8oAAE,Luctus Incorporated,,,,Prospect,Laboratory,Janesville,USA,,WI,FALSE,00531000007MUoEAAW,2/25/2016 15:03,FALSE,FALSE,,Transportation,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoCkhAAE,0125A000001NaCJQA0,,,Janesville,USA,,WI,53545,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001eoDBsAAM,Luctus Incorporated,,,,,Laboratory,Farmington,USA,,NM,FALSE,00531000007MUoEAAW,2/25/2016 15:11,FALSE,FALSE,,Transportation,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDD5AAM,Luctus Incorporated,,,,Prospect,Laboratory,Farmington,USA,,NM,FALSE,00531000007MUoEAAW,2/25/2016 15:13,FALSE,FALSE,,Transportation,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDBsAAM,0125A000001NaCJQA0,,,Farmington,USA,,NM,87401,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001eoDKBAA2,Luctus Incorporated,,,,Customer,Laboratory,Kent,USA,,WA,FALSE,00531000007MUoEAAW,2/25/2016 15:26,FALSE,FALSE,,Transportation,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDLdAAM,Luctus Incorporated,,,,Prospect,Laboratory,Van Horn,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 15:29,FALSE,FALSE,,Transportation,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDKBAA2,0125A000001NaCJQA0,,,Van Horn,USA,,TX,79855,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDWMAA2,Luctus Incorporated,,,,,Laboratory,Mapleton,USA,,IL,FALSE,00531000007MUoEAAW,2/25/2016 15:51,FALSE,FALSE,,Transportation,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDYmAAM,Proin Eget Odio Company,,,,Prospect,Laboratory,Mapleton,USA,,IL,FALSE,00531000007MUoEAAW,2/25/2016 15:55,FALSE,FALSE,,Agriculture,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDWMAA2,0125A000001NaCJQA0,,,Mapleton,USA,,IL,61547,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001eoDfdAAE,Proin Eget Odio Company,,,,,Laboratory,,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 16:07,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDgWAAU,Nullam LLC,,Warm,,Prospect,Laboratory,Freeport,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 16:09,FALSE,FALSE,,Construction,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDfdAAE,0125A000001NaCJQA0,,,Freeport,USA,,TX,77541,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001eoDnSAAU,Nullam LLC,,,,Prospect,Laboratory,The Woodlands,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 16:22,FALSE,FALSE,,Construction,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDfdAAE,0125A000001NaCJQA0,,,The Woodlands,USA,,TX,77381,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001eoDq2AAE,Nullam LLC,,,,,Laboratory,,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 16:27,FALSE,FALSE,,Construction,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001eoDrUAAU,Vulputate Eu Corp.,,,,Prospect,Laboratory,LaPorte,USA,,TX,FALSE,00531000007MUoEAAW,2/25/2016 16:29,FALSE,FALSE,,Consulting,,FALSE,,2/25/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001eoDq2AAE,0125A000001NaCJQA0,,,LaPorte,USA,,TX,77571,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpDoUAAU,Proin Eget Odio Company,,,,,CWAs,Houston,UNITED STATES,,TX,FALSE,00531000007MUoEAAW,2/26/2016 0:32,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpDpIAAU,Proin Eget Odio Company,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,2/26/2016 0:33,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpDoUAAU,0125A000001NaCJQA0,,,Houston,USA,,TX,77054,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001fpKktAAE,Proin Eget Odio Company,,Warm,,Customer,Metabolomics,Cambridge,UNITED STATES,,MA,FALSE,00531000007KAu8AAG,2/26/2016 20:25,FALSE,FALSE,,Agriculture,,FALSE,,6/14/2021,0055A00000BclF5QAJ,3/16/2021 17:05,,,,,Potential Customer,FALSE,,,,,0055A000008zqzaQAA,,0013100001fr7DDAAY,0125A000001NaCOQA0,,,Cambridge,USA,,MA,2139,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpjb7AAA,Proin Eget Odio Company,,,,Prospect,Laboratory,,USA,,MN,FALSE,00531000007MUoEAAW,3/1/2016 16:16,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpjcAAAQ,Proin Eget Odio Company,,,,Prospect,Laboratory,Hutchinson,USA,,MN,FALSE,00531000007MUoEAAW,3/1/2016 16:19,FALSE,FALSE,,Agriculture,,FALSE,,3/1/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpjb7AAA,0125A000001NaCJQA0,,,Hutchinson,USA,,MN,55350,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpjwoAAA,Felis Nulla Tempor Inc.,,Warm,,Customer,Amino Acids & Metobolites;Cell Lysates;Peptide Mapping;Intact Proteins & Antibodies;Growth Media;ADCs;Other,Cambridge,UNITED STATES,,MA,FALSE,00531000007KAu8AAG,3/1/2016 16:52,FALSE,FALSE,,Agriculture,,FALSE,,12/11/2020,0055A00000BclF5QAJ,3/16/2021 17:05,,,,,Potential Customer,TRUE,,,,,0055A000008zqzaQAA,,0015A000026mHooQAE,0125A000001NaCOQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpk4nAAA,Felis Nulla Tempor Inc.,,Warm,,Customer,Biotherapeutics,Cambridge,UNITED STATES,,MA,FALSE,00531000007KAu8AAG,3/1/2016 17:08,FALSE,FALSE,,Agriculture,,FALSE,,6/7/2021,0055A000008zqzaQAA,4/30/2021 20:10,,,,,Potential Customer,TRUE,,,,,0055A000008zqzaQAA,,0013100001fqymWAAQ,0125A000001NaCOQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpkhzAAA,Felis Nulla Tempor Inc.,,,,Reseller,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:10,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,Houston,USA,,TX,77099,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001fpkiiAAA,Commodo Tincidunt Inc.,,,,Reseller,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:11,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpkhzAAA,0125A000001NaCJQA0,,,Houston,USA,,TX,77099,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001fpkm1AAA,Commodo Tincidunt Inc.,,,,Reseller,Laboratory,Fairfield,USA,,OH,FALSE,00531000007MUoEAAW,3/1/2016 18:20,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001fpkn9AAA,Commodo Tincidunt Inc.,,Warm,,Reseller,Laboratory,Fairfield,USA,,OH,FALSE,00531000007MUoEAAW,3/1/2016 18:22,FALSE,FALSE,,Agriculture,,FALSE,,9/19/2016,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpkm1AAA,0125A000001NaCJQA0,,,Fairfield,USA,,OH,45014,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001fpkptAAA,Commodo Tincidunt Inc.,,,,Prospect,Laboratory,The Woodlands,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:29,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,The Woodlands,USA,,TX,77380,,6/29/2021 20:27,,,,FALSE,,,,,,,
(832) 636-7090,0013100001fpkr2AAA,Commodo Tincidunt Inc.,,,,Prospect,Laboratory,The Woodlands,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:31,FALSE,FALSE,,Agriculture,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpkptAAA,0125A000001NaCJQA0,,,The Woodlands,USA,,TX,77380,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpkwYAAQ,Commodo Tincidunt Inc.,,Warm,,Customer,Peptide Mapping;Intact Proteins & Antibodies,Cambridge,UNITED STATES,,MA,FALSE,00531000007KAu8AAG,3/1/2016 18:40,FALSE,FALSE,,Agriculture,,FALSE,,4/12/2021,0055A00000BclF5QAJ,3/16/2021 17:05,,,,,Potential Customer,FALSE,,,,,0055A000008zqzaQAA,,,0125A000001NaCOQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpl1nAAA,Commodo Tincidunt Inc.,,,,Prospect,Laboratory,San Antonio,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:50,FALSE,FALSE,,Agriculture,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpl2gAAA,Commodo Tincidunt Inc.,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 18:52,FALSE,FALSE,,Agriculture,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpl1nAAA,0125A000001NaCJQA0,,,Houston,USA,,TX,77012,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplDZAAY,Sapien LLP,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 19:17,FALSE,FALSE,,Apparel,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplEXAAY,Sapien LLP,,,,Prospect,Laboratory,Pasadena,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 19:19,FALSE,FALSE,,Apparel,,FALSE,,,0055A000008iLoOQAU,1/10/2019 19:46,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplDZAAY,0125A000001NaCJQA0,,,Pasadena,USA,,TX,77507,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplPfAAI,Sapien LLP,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 19:42,FALSE,FALSE,,Apparel,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplDZAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplWqAAI,Fermentum Metus Consulting,,,,Prospect,Laboratory,Countryside,USA,,IL,FALSE,00531000007MUoEAAW,3/1/2016 19:56,FALSE,FALSE,,Apparel,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplDZAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpldrAAA,Fermentum Metus Consulting,,,,Prospect,Laboratory,Tualatin,USA,,OR,FALSE,00531000007MUoEAAW,3/1/2016 20:11,FALSE,FALSE,,Apparel,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplDZAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplhyAAA,Fermentum Metus Consulting,,,,Prospect,Laboratory,Longmont,USA,,CO,FALSE,00531000007MUoEAAW,3/1/2016 20:20,FALSE,FALSE,,Apparel,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplDZAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fplpiAAA,Vel Arcu Curabitur Limited,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 20:35,FALSE,FALSE,,Banking,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fplr0AAA,Vel Arcu Curabitur Limited,,,,Prospect,Laboratory,Longmont,USA,,CO,FALSE,00531000007MUoEAAW,3/1/2016 20:37,FALSE,FALSE,,Banking,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplpiAAA,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpm2NAAQ,Vel Arcu Curabitur Limited,,,,Prospect,Laboratory,Waverly,USA,,TN,FALSE,00531000007MUoEAAW,3/1/2016 21:01,FALSE,FALSE,,Banking,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fplpiAAA,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpm6ZAAQ,Vel Arcu Curabitur Limited,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/1/2016 21:08,FALSE,FALSE,,Banking,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpm7XAAQ,Vulputate Eu Corp.,,,,Prospect,Laboratory,Tucson,USA,,AZ,FALSE,00531000007MUoEAAW,3/1/2016 21:10,FALSE,FALSE,,Consulting,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpm6ZAAQ,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpmARAAY,Vulputate Eu Corp.,,,,Prospect,Laboratory,,,,,FALSE,00531000007MUoEAAW,3/1/2016 21:16,FALSE,FALSE,,Consulting,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0013100001fpmBZAAY,Vulputate Eu Corp.,,,,Prospect,Laboratory,Scio,USA,,OH,FALSE,00531000007MUoEAAW,3/1/2016 21:18,FALSE,FALSE,,Consulting,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpmARAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001fpmEnAAI,Vulputate Eu Corp.,,,,Prospect,Laboratory,Tulsa,USA,,OK,FALSE,00531000007MUoEAAW,3/1/2016 21:24,FALSE,FALSE,,Consulting,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpmGAAAY,Maecenas Company,,,,Prospect,Laboratory,Moundsville,USA,,WV,FALSE,00531000007MUoEAAW,3/1/2016 21:26,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpmEnAAI,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpspDAAQ,Maecenas Company,,,,Prospect,Laboratory,Houston,USA,,TX,FALSE,00531000007MUoEAAW,3/2/2016 14:43,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpsq6AAA,Maecenas Company,,,,Prospect,Laboratory,Bridgeport,USA,,TX,FALSE,00531000007MUoEAAW,3/2/2016 14:45,FALSE,FALSE,,Education,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpspDAAQ,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,50,,
,0013100001fpsvkAAA,Maecenas Company,,,,Prospect,Laboratory,Knoxville,USA,,TN,FALSE,00531000007MUoEAAW,3/2/2016 14:58,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpswTAAQ,Maecenas Company,,,,Prospect,Laboratory,Knoxville,USA,,TN,FALSE,00531000007MUoEAAW,3/2/2016 14:59,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpsvkAAA,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fpt56AAA,Maecenas Company,,,,Prospect,Laboratory,Kalamazoo,USA,,MI,FALSE,00531000007MUoEAAW,3/2/2016 15:19,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001fpt5aAAA,Maecenas Company,,,,Prospect,Laboratory,Kalamazoo,USA,,MI,FALSE,00531000007MUoEAAW,3/2/2016 15:20,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fpt56AAA,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,250,,
,0013100001fptFBAAY,Maecenas Company,,,,Prospect,Laboratory,Naperville,USA,,IL,FALSE,00531000007MUoEAAW,3/2/2016 15:39,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fptGdAAI,Maecenas Company,,,,Prospect,Laboratory,Naperville,USA,,IL,FALSE,00531000007MUoEAAW,3/2/2016 15:40,FALSE,FALSE,,Education,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fptFBAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
,0013100001fptQyAAI,Lorem Ipsum Company,,,,Prospect,Laboratory,Naperville,USA,,IL,FALSE,00531000007MUoEAAW,3/2/2016 15:46,FALSE,FALSE,,Electronics,,FALSE,,,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007MUoEAAW,,0013100001fptFBAAY,0125A000001NaCJQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,500,,
